Chromosome	Start	End
NMEL_chr_3	18518542	18518582
NMEL_chr_3	18553648	18553688
NMEL_chr_3	18555502	18555542
NMEL_chr_3	18567191	18567231
NMEL_chr_3	18571854	18571894
NMEL_chr_3	18575956	18575996
NMEL_chr_3	18584720	18584760
NMEL_chr_3	18589080	18589120
NMEL_chr_3	18596146	18596186
NMEL_chr_3	18598516	18598556
NMEL_chr_3	18605066	18605106
NMEL_chr_3	18627464	18627504
NMEL_chr_3	18637606	18637646
NMEL_chr_3	18644701	18644741
NMEL_chr_3	18646715	18646755
NMEL_chr_3	18665331	18665371
NMEL_chr_3	18678539	18678579
NMEL_chr_3	18683822	18683862
NMEL_chr_3	18689316	18689356
NMEL_chr_3	18694692	18694732
NMEL_chr_3	18696693	18696733
NMEL_chr_3	18699450	18699490
NMEL_chr_3	18706777	18706817
NMEL_chr_3	18708457	18708497
NMEL_chr_3	18715116	18715156
NMEL_chr_3	18729487	18729527
NMEL_chr_3	18737043	18737083
NMEL_chr_3	18739936	18739976
NMEL_chr_3	18742316	18742356
NMEL_chr_3	18747481	18747521
NMEL_chr_3	18757225	18757265
NMEL_chr_3	18767199	18767239
NMEL_chr_3	18786427	18786467
NMEL_chr_3	18797895	18797935
NMEL_chr_3	18801581	18801621
NMEL_chr_3	18802841	18802881
NMEL_chr_3	18805528	18805568
NMEL_chr_3	18815558	18815598
NMEL_chr_3	18819724	18819764
NMEL_chr_3	18832647	18832687
NMEL_chr_3	18833684	18833724
NMEL_chr_3	18838922	18838962
NMEL_chr_3	18840443	18840483
NMEL_chr_3	18848394	18848434
NMEL_chr_3	18850012	18850052
NMEL_chr_3	18859192	18859232
NMEL_chr_3	18877737	18877777
NMEL_chr_3	18881320	18881360
NMEL_chr_3	18883070	18883110
NMEL_chr_3	18891898	18891938
NMEL_chr_3	18895051	18895091
NMEL_chr_3	18899527	18899567
NMEL_chr_3	18908557	18908597
NMEL_chr_3	18914665	18914705
NMEL_chr_3	18919644	18919684
NMEL_chr_3	18922803	18922843
NMEL_chr_3	18928331	18928371
NMEL_chr_3	18929973	18930013
NMEL_chr_3	18935875	18935915
NMEL_chr_3	18938232	18938272
NMEL_chr_3	18951947	18951987
NMEL_chr_3	18961837	18961877
NMEL_chr_3	18966859	18966899
NMEL_chr_3	18976220	18976260
NMEL_chr_3	18978796	18978836
NMEL_chr_3	18984464	18984504
NMEL_chr_3	18985117	18985157
NMEL_chr_3	18986639	18986679
NMEL_chr_3	18988369	18988409
NMEL_chr_3	18990732	18990772
NMEL_chr_3	18996276	18996316
NMEL_chr_3	19012804	19012844
NMEL_chr_3	19024155	19024195
NMEL_chr_3	19027482	19027522
NMEL_chr_3	19029295	19029335
NMEL_chr_3	19033115	19033155
NMEL_chr_3	19034504	19034544
NMEL_chr_3	19046597	19046637
NMEL_chr_3	19050167	19050207
NMEL_chr_3	19051361	19051401
NMEL_chr_3	19052323	19052363
NMEL_chr_3	19054853	19054893
NMEL_chr_3	19058510	19058550
NMEL_chr_3	19060064	19060104
NMEL_chr_3	19068131	19068171
NMEL_chr_3	19074402	19074442
NMEL_chr_3	19082808	19082848
NMEL_chr_3	19089802	19089842
NMEL_chr_3	19099185	19099225
NMEL_chr_3	19115807	19115847
NMEL_chr_3	19119190	19119230
NMEL_chr_3	19123447	19123487
NMEL_chr_3	19140150	19140190
NMEL_chr_3	19144647	19144687
NMEL_chr_3	19153098	19153138
NMEL_chr_3	19166005	19166045
NMEL_chr_3	19170299	19170339
NMEL_chr_3	19171584	19171624
NMEL_chr_3	19187027	19187067
NMEL_chr_3	19189611	19189651
NMEL_chr_3	19193562	19193602
NMEL_chr_3	19198570	19198610
NMEL_chr_3	19206663	19206703
NMEL_chr_3	19213768	19213808
NMEL_chr_3	19217657	19217697
NMEL_chr_3	19222072	19222112
NMEL_chr_3	19225421	19225461
NMEL_chr_3	19228446	19228486
NMEL_chr_3	19234578	19234618
NMEL_chr_3	19237684	19237724
NMEL_chr_3	19241374	19241414
NMEL_chr_3	19243665	19243705
NMEL_chr_3	19254010	19254050
NMEL_chr_3	19271288	19271328
NMEL_chr_3	19284352	19284392
NMEL_chr_3	19288345	19288385
NMEL_chr_3	19309786	19309826
NMEL_chr_3	19315030	19315070
NMEL_chr_3	19345924	19345964
NMEL_chr_3	19353705	19353745
NMEL_chr_3	19354691	19354731
NMEL_chr_3	19411465	19411505
NMEL_chr_3	19414267	19414307
NMEL_chr_3	19418168	19418208
NMEL_chr_3	19427068	19427108
NMEL_chr_3	19479151	19479191
NMEL_chr_3	19482042	19482082
NMEL_chr_3	19483040	19483080
NMEL_chr_3	19487823	19487863
NMEL_chr_3	19494356	19494396
NMEL_chr_3	19513675	19513715
NMEL_chr_3	19519444	19519484
NMEL_chr_3	19524958	19524998
NMEL_chr_3	19528203	19528243
NMEL_chr_3	19533038	19533078
NMEL_chr_3	19534344	19534384
NMEL_chr_3	19536577	19536617
NMEL_chr_3	19542213	19542253
NMEL_chr_3	19544622	19544662
NMEL_chr_3	19547196	19547236
NMEL_chr_3	19563114	19563154
NMEL_chr_3	19577472	19577512
NMEL_chr_3	19580951	19580991
NMEL_chr_3	19601117	19601157
NMEL_chr_3	19604040	19604080
NMEL_chr_3	19606779	19606819
NMEL_chr_3	19608516	19608556
NMEL_chr_3	19610769	19610809
NMEL_chr_3	19616486	19616526
NMEL_chr_3	19622430	19622470
NMEL_chr_3	19631597	19631637
NMEL_chr_3	19639748	19639788
NMEL_chr_3	19643401	19643441
NMEL_chr_3	19649471	19649511
NMEL_chr_3	19664702	19664742
NMEL_chr_3	19677618	19677658
NMEL_chr_3	19684031	19684071
NMEL_chr_3	19686586	19686626
NMEL_chr_3	19689954	19689994
NMEL_chr_3	19704493	19704533
NMEL_chr_3	19710735	19710775
NMEL_chr_3	19714531	19714571
NMEL_chr_3	19716313	19716353
NMEL_chr_3	19727123	19727163
NMEL_chr_3	19738015	19738055
NMEL_chr_3	19745577	19745617
NMEL_chr_3	19749656	19749696
NMEL_chr_3	19768555	19768595
NMEL_chr_3	19788981	19789021
NMEL_chr_3	19805575	19805615
NMEL_chr_3	19824489	19824529
NMEL_chr_3	19829413	19829453
NMEL_chr_3	19831140	19831180
NMEL_chr_3	19835721	19835761
NMEL_chr_3	19836790	19836830
NMEL_chr_3	19862101	19862141
NMEL_chr_3	19868889	19868929
NMEL_chr_3	19879040	19879080
NMEL_chr_3	19896031	19896071
NMEL_chr_3	19916839	19916879
NMEL_chr_3	19921748	19921788
NMEL_chr_3	19926290	19926330
NMEL_chr_3	19934093	19934133
NMEL_chr_3	19965017	19965057
NMEL_chr_3	19966658	19966698
NMEL_chr_3	19990226	19990266
NMEL_chr_3	19995782	19995822
NMEL_chr_3	20007191	20007231
NMEL_chr_3	20023776	20023816
NMEL_chr_3	20032017	20032057
NMEL_chr_3	20051267	20051307
NMEL_chr_3	20053336	20053376
NMEL_chr_3	20069441	20069481
NMEL_chr_3	20087114	20087154
NMEL_chr_3	20094235	20094275
NMEL_chr_3	20096141	20096181
NMEL_chr_3	20107484	20107524
NMEL_chr_3	20129149	20129189
NMEL_chr_3	20133041	20133081
NMEL_chr_3	20160337	20160377
NMEL_chr_3	20178255	20178295
NMEL_chr_3	20201637	20201677
NMEL_chr_3	20219055	20219095
NMEL_chr_3	20234576	20234616
NMEL_chr_3	20239211	20239251
NMEL_chr_3	20241166	20241206
NMEL_chr_3	20243888	20243928
NMEL_chr_3	20247382	20247422
NMEL_chr_3	20250536	20250576
NMEL_chr_3	20258560	20258600
NMEL_chr_3	20271358	20271398
NMEL_chr_3	20325633	20325673
NMEL_chr_3	20332161	20332201
NMEL_chr_3	20336180	20336220
NMEL_chr_3	20346657	20346697
NMEL_chr_3	20347918	20347958
NMEL_chr_3	20352997	20353037
NMEL_chr_3	20362448	20362488
NMEL_chr_3	20363625	20363665
NMEL_chr_3	20375918	20375958
NMEL_chr_3	20385512	20385552
NMEL_chr_3	20391130	20391170
NMEL_chr_3	20401382	20401422
NMEL_chr_3	20406650	20406690
NMEL_chr_3	20411433	20411473
NMEL_chr_3	20424784	20424824
NMEL_chr_3	20428277	20428317
NMEL_chr_3	20431002	20431042
NMEL_chr_3	20433464	20433504
NMEL_chr_3	20442059	20442099
NMEL_chr_3	20444516	20444556
NMEL_chr_3	20454811	20454851
NMEL_chr_3	20469108	20469148
NMEL_chr_3	20485075	20485115
NMEL_chr_3	20528463	20528503
NMEL_chr_3	20538227	20538267
NMEL_chr_3	20540519	20540559
NMEL_chr_3	20544211	20544251
NMEL_chr_3	20546818	20546858
NMEL_chr_3	20551377	20551417
NMEL_chr_3	20560396	20560436
NMEL_chr_3	20577205	20577245
NMEL_chr_3	20585812	20585852
NMEL_chr_3	20595914	20595954
NMEL_chr_3	20598191	20598231
NMEL_chr_3	20611151	20611191
NMEL_chr_3	20613985	20614025
NMEL_chr_3	20615311	20615351
NMEL_chr_3	20616967	20617007
NMEL_chr_3	20619460	20619500
NMEL_chr_3	20642236	20642276
NMEL_chr_3	20646008	20646048
NMEL_chr_3	20652977	20653017
NMEL_chr_3	20661385	20661425
NMEL_chr_3	20671006	20671046
NMEL_chr_3	20674230	20674270
NMEL_chr_3	20691003	20691043
NMEL_chr_3	20709017	20709057
NMEL_chr_3	20711361	20711401
NMEL_chr_3	20721306	20721346
NMEL_chr_3	20724371	20724411
NMEL_chr_3	20736277	20736317
NMEL_chr_3	20739484	20739524
NMEL_chr_3	20741240	20741280
NMEL_chr_3	20745017	20745057
NMEL_chr_3	20746800	20746840
NMEL_chr_3	20772046	20772086
NMEL_chr_3	20783907	20783947
NMEL_chr_3	20799415	20799455
NMEL_chr_3	20823763	20823803
NMEL_chr_3	20833444	20833484
NMEL_chr_3	20840462	20840502
NMEL_chr_3	20841728	20841768
NMEL_chr_3	20851386	20851426
NMEL_chr_3	20863115	20863155
NMEL_chr_3	20868879	20868919
NMEL_chr_3	20895111	20895151
NMEL_chr_3	20897456	20897496
NMEL_chr_3	20901897	20901937
NMEL_chr_3	20910641	20910681
NMEL_chr_3	20927060	20927100
NMEL_chr_3	20928399	20928439
NMEL_chr_3	20950061	20950101
NMEL_chr_3	20959270	20959310
NMEL_chr_3	20963660	20963700
NMEL_chr_3	20972557	20972597
NMEL_chr_3	20977033	20977073
NMEL_chr_3	20996550	20996590
NMEL_chr_3	21005131	21005171
NMEL_chr_3	21036632	21036672
NMEL_chr_3	21038308	21038348
NMEL_chr_3	21043266	21043306
NMEL_chr_3	21048152	21048192
NMEL_chr_3	21063154	21063194
NMEL_chr_3	21065053	21065093
NMEL_chr_3	21076822	21076862
NMEL_chr_3	21086563	21086603
NMEL_chr_3	21090290	21090330
NMEL_chr_3	21108190	21108230
NMEL_chr_3	21110029	21110069
NMEL_chr_3	21123747	21123787
NMEL_chr_3	21127290	21127330
NMEL_chr_3	21133084	21133124
NMEL_chr_3	21137454	21137494
NMEL_chr_3	21141397	21141437
NMEL_chr_3	21142886	21142926
NMEL_chr_3	21148841	21148881
NMEL_chr_3	21153662	21153702
NMEL_chr_3	21160519	21160559
NMEL_chr_3	21165595	21165635
NMEL_chr_3	21171030	21171070
NMEL_chr_3	21189299	21189339
NMEL_chr_3	21207769	21207809
NMEL_chr_3	21209032	21209072
NMEL_chr_3	21217427	21217467
NMEL_chr_3	21230998	21231038
NMEL_chr_3	21234401	21234441
NMEL_chr_3	21261201	21261241
NMEL_chr_3	21264270	21264310
NMEL_chr_3	21276078	21276118
NMEL_chr_3	21277413	21277453
NMEL_chr_3	21284382	21284422
NMEL_chr_3	21310340	21310380
NMEL_chr_3	21312851	21312891
NMEL_chr_3	21317593	21317633
NMEL_chr_3	21325780	21325820
NMEL_chr_3	21331205	21331245
NMEL_chr_3	21334127	21334167
NMEL_chr_3	21337226	21337266
NMEL_chr_3	21357545	21357585
NMEL_chr_3	21367195	21367235
NMEL_chr_3	21378972	21379012
NMEL_chr_3	21381030	21381070
NMEL_chr_3	21393349	21393389
NMEL_chr_3	21396119	21396159
NMEL_chr_3	21397268	21397308
NMEL_chr_3	21409972	21410012
NMEL_chr_3	21414471	21414511
NMEL_chr_3	21416378	21416418
NMEL_chr_3	21417631	21417671
NMEL_chr_3	21420319	21420359
NMEL_chr_3	21422645	21422685
NMEL_chr_3	21430055	21430095
NMEL_chr_3	21437032	21437072
NMEL_chr_3	21448676	21448716
NMEL_chr_3	21454710	21454750
NMEL_chr_3	21456785	21456825
NMEL_chr_3	21475960	21476000
NMEL_chr_3	21497529	21497569
NMEL_chr_3	21499977	21500017
NMEL_chr_3	21518235	21518275
NMEL_chr_3	21522555	21522595
NMEL_chr_3	21527072	21527112
NMEL_chr_3	21530531	21530571
NMEL_chr_3	21536277	21536317
NMEL_chr_3	21553755	21553795
NMEL_chr_3	21557502	21557542
NMEL_chr_3	21559624	21559664
NMEL_chr_3	21561016	21561056
NMEL_chr_3	21574940	21574980
NMEL_chr_3	21577841	21577881
NMEL_chr_3	21586403	21586443
NMEL_chr_3	21589485	21589525
NMEL_chr_3	21593091	21593131
NMEL_chr_3	21603719	21603759
NMEL_chr_3	21631492	21631532
NMEL_chr_3	21636813	21636853
NMEL_chr_3	21640240	21640280
NMEL_chr_3	21657407	21657447
NMEL_chr_3	21683939	21683979
NMEL_chr_3	21685428	21685468
NMEL_chr_3	21697199	21697239
NMEL_chr_3	21710792	21710832
NMEL_chr_3	21715604	21715644
NMEL_chr_3	21731148	21731188
NMEL_chr_3	21738731	21738771
NMEL_chr_3	21751880	21751920
NMEL_chr_3	21757918	21757958
NMEL_chr_3	21760682	21760722
NMEL_chr_3	21761641	21761681
NMEL_chr_3	21764178	21764218
NMEL_chr_3	21765914	21765954
NMEL_chr_3	21774455	21774495
NMEL_chr_3	21781595	21781635
NMEL_chr_3	21786095	21786135
NMEL_chr_3	21788243	21788283
NMEL_chr_3	21789853	21789893
NMEL_chr_3	21798110	21798150
NMEL_chr_3	21802446	21802486
NMEL_chr_3	21817029	21817069
NMEL_chr_3	21819974	21820014
NMEL_chr_3	21822039	21822079
NMEL_chr_3	21832097	21832137
NMEL_chr_3	21833126	21833166
NMEL_chr_3	21836016	21836056
NMEL_chr_3	21838710	21838750
NMEL_chr_3	21839961	21840001
NMEL_chr_3	21847036	21847076
NMEL_chr_3	21866858	21866898
NMEL_chr_3	21871050	21871090
NMEL_chr_3	21882310	21882350
NMEL_chr_3	21885228	21885268
NMEL_chr_3	21901210	21901250
NMEL_chr_3	21918153	21918193
NMEL_chr_3	21920853	21920893
NMEL_chr_3	21925868	21925908
NMEL_chr_3	21930992	21931032
NMEL_chr_3	21932020	21932060
NMEL_chr_3	21946492	21946532
NMEL_chr_3	21948274	21948314
NMEL_chr_3	21960504	21960544
NMEL_chr_3	21965559	21965599
NMEL_chr_3	21968527	21968567
NMEL_chr_3	21972036	21972076
NMEL_chr_3	21979031	21979071
NMEL_chr_3	21981670	21981710
NMEL_chr_3	21984635	21984675
NMEL_chr_3	22011851	22011891
NMEL_chr_3	22016838	22016878
NMEL_chr_3	22029510	22029550
NMEL_chr_3	22031109	22031149
NMEL_chr_3	22040620	22040660
NMEL_chr_3	22041918	22041958
NMEL_chr_3	22045401	22045441
NMEL_chr_3	22052836	22052876
NMEL_chr_3	22062344	22062384
NMEL_chr_3	22064946	22064986
NMEL_chr_3	22068414	22068454
NMEL_chr_3	22069721	22069761
NMEL_chr_3	22076021	22076061
NMEL_chr_3	22080864	22080904
NMEL_chr_3	22096005	22096045
NMEL_chr_3	22097014	22097054
NMEL_chr_3	22099539	22099579
NMEL_chr_3	22110240	22110280
NMEL_chr_3	22118787	22118827
NMEL_chr_3	22120710	22120750
NMEL_chr_3	22134174	22134214
NMEL_chr_3	22137187	22137227
NMEL_chr_3	22145708	22145748
NMEL_chr_3	22152500	22152540
NMEL_chr_3	22155148	22155188
NMEL_chr_3	22157796	22157836
NMEL_chr_3	22160050	22160090
NMEL_chr_3	22172699	22172739
NMEL_chr_3	22196181	22196221
NMEL_chr_3	22197371	22197411
NMEL_chr_3	22199276	22199316
NMEL_chr_3	22202070	22202110
NMEL_chr_3	22206156	22206196
NMEL_chr_3	22220531	22220571
NMEL_chr_3	22230080	22230120
NMEL_chr_3	22231759	22231799
NMEL_chr_3	22233128	22233168
NMEL_chr_3	22254685	22254725
NMEL_chr_3	22260009	22260049
NMEL_chr_3	22262373	22262413
NMEL_chr_3	22264172	22264212
NMEL_chr_3	22266935	22266975
NMEL_chr_3	22270758	22270798
NMEL_chr_3	22289503	22289543
NMEL_chr_3	22291744	22291784
NMEL_chr_3	22294942	22294982
NMEL_chr_3	22298608	22298648
NMEL_chr_3	22303654	22303694
NMEL_chr_3	22308431	22308471
NMEL_chr_3	22332406	22332446
NMEL_chr_3	22344424	22344464
NMEL_chr_3	22350246	22350286
NMEL_chr_3	22357507	22357547
NMEL_chr_3	22361671	22361711
NMEL_chr_3	22365930	22365970
NMEL_chr_3	22377642	22377682
NMEL_chr_3	22381761	22381801
NMEL_chr_3	22400223	22400263
NMEL_chr_3	22409060	22409100
NMEL_chr_3	22416312	22416352
NMEL_chr_3	22421434	22421474
NMEL_chr_3	22428744	22428784
NMEL_chr_3	22431371	22431411
NMEL_chr_3	22435680	22435720
NMEL_chr_3	22440302	22440342
NMEL_chr_3	22445811	22445851
NMEL_chr_3	22455198	22455238
NMEL_chr_3	22458096	22458136
NMEL_chr_3	22466613	22466653
NMEL_chr_3	22468945	22468985
NMEL_chr_3	22477834	22477874
NMEL_chr_3	22485501	22485541
NMEL_chr_3	22491247	22491287
NMEL_chr_3	22494585	22494625
NMEL_chr_3	22500778	22500818
NMEL_chr_3	22516643	22516683
NMEL_chr_3	22525094	22525134
NMEL_chr_3	22527032	22527072
NMEL_chr_3	22534831	22534871
NMEL_chr_3	22539595	22539635
NMEL_chr_3	22548086	22548126
NMEL_chr_3	22559950	22559990
NMEL_chr_3	22565398	22565438
NMEL_chr_3	22571042	22571082
NMEL_chr_3	22580235	22580275
NMEL_chr_3	22593838	22593878
NMEL_chr_3	22595216	22595256
NMEL_chr_3	22611521	22611561
NMEL_chr_3	22617955	22617995
NMEL_chr_3	22636113	22636153
NMEL_chr_3	22647268	22647308
NMEL_chr_3	22653230	22653270
NMEL_chr_3	22657222	22657262
NMEL_chr_3	22672027	22672067
NMEL_chr_3	22674302	22674342
NMEL_chr_3	22677912	22677952
NMEL_chr_3	22684955	22684995
NMEL_chr_3	22719346	22719386
NMEL_chr_3	22731736	22731776
NMEL_chr_3	22751161	22751201
NMEL_chr_3	22752065	22752105
NMEL_chr_3	22766231	22766271
NMEL_chr_3	22769443	22769483
NMEL_chr_3	22780421	22780461
NMEL_chr_3	22793745	22793785
NMEL_chr_3	22801341	22801381
NMEL_chr_3	22805728	22805768
NMEL_chr_3	22816835	22816875
NMEL_chr_3	22817905	22817945
NMEL_chr_3	22824154	22824194
NMEL_chr_3	22828626	22828666
NMEL_chr_3	22847018	22847058
NMEL_chr_3	22852489	22852529
NMEL_chr_3	22857267	22857307
NMEL_chr_3	22880588	22880628
NMEL_chr_3	22895878	22895918
NMEL_chr_3	22921353	22921393
NMEL_chr_3	22923464	22923504
NMEL_chr_3	22933143	22933183
NMEL_chr_3	22934185	22934225
NMEL_chr_3	22939428	22939468
NMEL_chr_3	22947982	22948022
NMEL_chr_3	22981440	22981480
NMEL_chr_3	22994682	22994722
NMEL_chr_3	23007224	23007264
NMEL_chr_3	23014653	23014693
NMEL_chr_3	23017648	23017688
NMEL_chr_3	23037452	23037492
NMEL_chr_3	23045742	23045782
NMEL_chr_3	23053477	23053517
NMEL_chr_3	23086938	23086978
NMEL_chr_3	23090127	23090167
NMEL_chr_3	23093171	23093211
NMEL_chr_3	23095251	23095291
NMEL_chr_3	23117508	23117548
NMEL_chr_3	23120887	23120927
NMEL_chr_3	23129136	23129176
NMEL_chr_3	23144210	23144250
NMEL_chr_3	23145947	23145987
NMEL_chr_3	23160983	23161023
NMEL_chr_3	23174084	23174124
NMEL_chr_3	23176987	23177027
NMEL_chr_3	23181197	23181237
NMEL_chr_3	23189632	23189672
NMEL_chr_3	23193272	23193312
NMEL_chr_3	23196751	23196791
NMEL_chr_3	23208709	23208749
NMEL_chr_3	23232545	23232585
NMEL_chr_3	23235500	23235540
NMEL_chr_3	23238711	23238751
NMEL_chr_3	23240858	23240898
NMEL_chr_3	23281645	23281685
NMEL_chr_3	23296709	23296749
NMEL_chr_3	23299601	23299641
NMEL_chr_3	23309216	23309256
NMEL_chr_3	23327408	23327448
NMEL_chr_3	23334184	23334224
NMEL_chr_3	23343139	23343179
NMEL_chr_3	23362305	23362345
NMEL_chr_3	23363658	23363698
NMEL_chr_3	23368756	23368796
NMEL_chr_3	23374565	23374605
NMEL_chr_3	23380183	23380223
NMEL_chr_3	23385091	23385131
NMEL_chr_3	23391928	23391968
NMEL_chr_3	23400129	23400169
NMEL_chr_3	23401073	23401113
NMEL_chr_3	23456339	23456379
NMEL_chr_3	23474620	23474660
NMEL_chr_3	23480147	23480187
NMEL_chr_3	23483282	23483322
NMEL_chr_3	23485699	23485739
NMEL_chr_3	23491052	23491092
NMEL_chr_3	23509080	23509120
NMEL_chr_3	23511142	23511182
NMEL_chr_3	23535503	23535543
NMEL_chr_3	23547822	23547862
NMEL_chr_3	23564134	23564174
NMEL_chr_3	23571842	23571882
NMEL_chr_3	23574200	23574240
NMEL_chr_3	23578472	23578512
NMEL_chr_3	23598579	23598619
NMEL_chr_3	23604829	23604869
NMEL_chr_3	23615051	23615091
NMEL_chr_3	23630059	23630099
NMEL_chr_3	23631226	23631266
NMEL_chr_3	23636339	23636379
NMEL_chr_3	23648496	23648536
NMEL_chr_3	23651087	23651127
NMEL_chr_3	23654025	23654065
NMEL_chr_3	23667480	23667520
NMEL_chr_3	23669144	23669184
NMEL_chr_3	23672346	23672386
NMEL_chr_3	23674803	23674843
NMEL_chr_3	23679354	23679394
NMEL_chr_3	23682361	23682401
NMEL_chr_3	23690414	23690454
NMEL_chr_3	23691633	23691673
NMEL_chr_3	23706040	23706080
NMEL_chr_3	23731219	23731259
NMEL_chr_3	23739828	23739868
NMEL_chr_3	23764448	23764488
NMEL_chr_3	23771921	23771961
NMEL_chr_3	23779188	23779228
NMEL_chr_3	23781828	23781868
NMEL_chr_3	23788769	23788809
NMEL_chr_3	23794139	23794179
NMEL_chr_3	23802088	23802128
NMEL_chr_3	23807937	23807977
NMEL_chr_3	23812998	23813038
NMEL_chr_3	23819554	23819594
NMEL_chr_3	23834892	23834932
NMEL_chr_3	23838020	23838060
NMEL_chr_3	23844989	23845029
NMEL_chr_3	23847990	23848030
NMEL_chr_3	23852763	23852803
NMEL_chr_3	23855403	23855443
NMEL_chr_3	23860174	23860214
NMEL_chr_3	23868943	23868983
NMEL_chr_3	23885602	23885642
NMEL_chr_3	23896059	23896099
NMEL_chr_3	23906832	23906872
NMEL_chr_3	23909571	23909611
NMEL_chr_3	23910941	23910981
NMEL_chr_3	23918403	23918443
NMEL_chr_3	23933403	23933443
NMEL_chr_3	23973295	23973335
NMEL_chr_3	23981695	23981735
NMEL_chr_3	23984576	23984616
NMEL_chr_3	24015510	24015550
NMEL_chr_3	24043832	24043872
NMEL_chr_3	24080956	24080996
NMEL_chr_3	24093975	24094015
NMEL_chr_3	24099281	24099321
NMEL_chr_3	24104003	24104043
NMEL_chr_3	24107109	24107149
NMEL_chr_3	24113837	24113877
NMEL_chr_3	24142040	24142080
NMEL_chr_3	24146615	24146655
NMEL_chr_3	24148224	24148264
NMEL_chr_3	24155307	24155347
NMEL_chr_3	24160976	24161016
NMEL_chr_3	24166153	24166193
NMEL_chr_3	24177558	24177598
NMEL_chr_3	24180768	24180808
NMEL_chr_3	24181763	24181803
NMEL_chr_3	24193659	24193699
NMEL_chr_3	24214119	24214159
NMEL_chr_3	24264148	24264188
NMEL_chr_3	24271466	24271506
NMEL_chr_3	24289071	24289111
NMEL_chr_4	41383	41423
NMEL_chr_4	61995	62035
NMEL_chr_4	96952	96992
NMEL_chr_4	99553	99593
NMEL_chr_4	111079	111119
NMEL_chr_4	150367	150407
NMEL_chr_4	151703	151743
NMEL_chr_4	161513	161553
NMEL_chr_4	166366	166406
NMEL_chr_4	183826	183866
NMEL_chr_4	189086	189126
NMEL_chr_4	196778	196818
NMEL_chr_4	202305	202345
NMEL_chr_4	214509	214549
NMEL_chr_4	237938	237978
NMEL_chr_4	278150	278190
NMEL_chr_4	294882	294922
NMEL_chr_4	309499	309539
NMEL_chr_4	313074	313114
NMEL_chr_4	338315	338355
NMEL_chr_4	345800	345840
NMEL_chr_4	365530	365570
NMEL_chr_4	367905	367945
NMEL_chr_4	371377	371417
NMEL_chr_4	373050	373090
NMEL_chr_4	380417	380457
NMEL_chr_4	390772	390812
NMEL_chr_4	395002	395042
NMEL_chr_4	407915	407955
NMEL_chr_4	414495	414535
NMEL_chr_4	417864	417904
NMEL_chr_4	425665	425705
NMEL_chr_4	443578	443618
NMEL_chr_4	449750	449790
NMEL_chr_4	450692	450732
NMEL_chr_4	454577	454617
NMEL_chr_4	468201	468241
NMEL_chr_4	471052	471092
NMEL_chr_4	480373	480413
NMEL_chr_4	481730	481770
NMEL_chr_4	485202	485242
NMEL_chr_4	505855	505895
NMEL_chr_4	515843	515883
NMEL_chr_4	530051	530091
NMEL_chr_4	538501	538541
NMEL_chr_4	542895	542935
NMEL_chr_4	560792	560832
NMEL_chr_4	562326	562366
NMEL_chr_4	573544	573584
NMEL_chr_4	577447	577487
NMEL_chr_4	590138	590178
NMEL_chr_4	608280	608320
NMEL_chr_4	622516	622556
NMEL_chr_4	643280	643320
NMEL_chr_4	645342	645382
NMEL_chr_4	647681	647721
NMEL_chr_4	658994	659034
NMEL_chr_4	667098	667138
NMEL_chr_4	671834	671874
NMEL_chr_4	687467	687507
NMEL_chr_4	691783	691823
NMEL_chr_4	722948	722988
NMEL_chr_4	738781	738821
NMEL_chr_4	748734	748774
NMEL_chr_4	752105	752145
NMEL_chr_4	756187	756227
NMEL_chr_4	768622	768662
NMEL_chr_4	773671	773711
NMEL_chr_4	781628	781668
NMEL_chr_4	786526	786566
NMEL_chr_4	788775	788815
NMEL_chr_4	792637	792677
NMEL_chr_4	795434	795474
NMEL_chr_4	802419	802459
NMEL_chr_4	809332	809372
NMEL_chr_4	813000	813040
NMEL_chr_4	815663	815703
NMEL_chr_4	820873	820913
NMEL_chr_4	833239	833279
NMEL_chr_4	835217	835257
NMEL_chr_4	838036	838076
NMEL_chr_4	862108	862148
NMEL_chr_4	869308	869348
NMEL_chr_4	872101	872141
NMEL_chr_4	874323	874363
NMEL_chr_4	882412	882452
NMEL_chr_4	893606	893646
NMEL_chr_4	900425	900465
NMEL_chr_4	908110	908150
NMEL_chr_4	919546	919586
NMEL_chr_4	922994	923034
NMEL_chr_4	930858	930898
NMEL_chr_4	940227	940267
NMEL_chr_4	945871	945911
NMEL_chr_4	955830	955870
NMEL_chr_4	968963	969003
NMEL_chr_4	996589	996629
NMEL_chr_4	1013060	1013100
NMEL_chr_4	1029345	1029385
NMEL_chr_4	1036337	1036377
NMEL_chr_4	1039106	1039146
NMEL_chr_4	1044864	1044904
NMEL_chr_4	1067847	1067887
NMEL_chr_4	1070832	1070872
NMEL_chr_4	1118982	1119022
NMEL_chr_4	1120807	1120847
NMEL_chr_4	1130611	1130651
NMEL_chr_4	1161258	1161298
NMEL_chr_4	1165074	1165114
NMEL_chr_4	1189202	1189242
NMEL_chr_4	1190529	1190569
NMEL_chr_4	1209344	1209384
NMEL_chr_4	1241633	1241673
NMEL_chr_4	1244937	1244977
NMEL_chr_4	1280674	1280714
NMEL_chr_4	1303488	1303528
NMEL_chr_4	1312838	1312878
NMEL_chr_4	1319954	1319994
NMEL_chr_4	1326821	1326861
